Accession,Organism_Name,Release_Date,Pangolin,PangoVersions,Length,Nuc_Completeness,Protein,Geo_Location,Host,Isolation_Source,Collection_Date
QVV09231.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Kentucky,Homo sapiens,,2021-04-23
QUC97284.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Kentucky,Homo sapiens,oronasopharynx,2021-03-29
QYV35381.1,Severe acute respiratory syndrome coronavirus 2,2021-08-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: LA,Homo sapiens,,2021-04-28
QUQ02531.1,Severe acute respiratory syndrome coronavirus 2,2021-05-04T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: LA,Homo sapiens,,2021-04-11
QVM42741.1,Severe acute respiratory syndrome coronavirus 2,2021-05-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Louisiana,Homo sapiens,oronasopharynx,2021-05-02
QVO21573.1,Severe acute respiratory syndrome coronavirus 2,2021-05-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Louisiana,Homo sapiens,oronasopharynx,2021-05-09
QUQ18698.1,Severe acute respiratory syndrome coronavirus 2,2021-05-04T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Louisiana,Homo sapiens,,2021-04-07
QWS71347.1,Severe acute respiratory syndrome coronavirus 2,2021-06-15T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: MD,Homo sapiens,oronasopharynx,2021-05-18
UAZ37773.1,Severe acute respiratory syndrome coronavirus 2,2021-09-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: MS,Homo sapiens,oronasopharynx,2021-06-02
QVW44757.1,Severe acute respiratory syndrome coronavirus 2,2021-05-26T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Maine,Homo sapiens,,2021-05-13
QVV42186.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Maine,Homo sapiens,oronasopharynx,2021-05-03
QVM78019.1,Severe acute respiratory syndrome coronavirus 2,2021-05-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Maine,Homo sapiens,oronasopharynx,2021-04-27
QZD12098.1,Severe acute respiratory syndrome coronavirus 2,2021-08-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Maryland,Homo sapiens,oronasopharynx,2021-07-06
QZD16662.1,Severe acute respiratory syndrome coronavirus 2,2021-08-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Maryland,Homo sapiens,oronasopharynx,2021-07-11
QYJ43391.1,Severe acute respiratory syndrome coronavirus 2,2021-08-04T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Maryland,Homo sapiens,,2021-07-06
QWO59422.1,Severe acute respiratory syndrome coronavirus 2,2021-06-10T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Maryland,Homo sapiens,oronasopharynx,2021-05-25
QUP35164.1,Severe acute respiratory syndrome coronavirus 2,2021-05-03T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Massachusetts,Homo sapiens,oronasopharynx,2021-04-12
QUP35946.1,Severe acute respiratory syndrome coronavirus 2,2021-05-03T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Massachusetts,Homo sapiens,oronasopharynx,2021-04-11
QUP38547.1,Severe acute respiratory syndrome coronavirus 2,2021-05-03T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Massachusetts,Homo sapiens,oronasopharynx,2021-04-12
QTY51480.1,Severe acute respiratory syndrome coronavirus 2,2021-04-19T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Massachusetts,Homo sapiens,oronasopharynx,2021-03-09
QTY51492.1,Severe acute respiratory syndrome coronavirus 2,2021-04-19T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Massachusetts,Homo sapiens,oronasopharynx,2021-03-07
QTY51719.1,Severe acute respiratory syndrome coronavirus 2,2021-04-19T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Massachusetts,Homo sapiens,oronasopharynx,2021-03-11
QTY52113.1,Severe acute respiratory syndrome coronavirus 2,2021-04-19T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Massachusetts,Homo sapiens,oronasopharynx,2021-03-16
QUH65007.1,Severe acute respiratory syndrome coronavirus 2,2021-04-27T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Michigan,Homo sapiens,oronasopharynx,2021-04-06
QUH71041.1,Severe acute respiratory syndrome coronavirus 2,2021-04-27T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Michigan,Homo sapiens,oronasopharynx,2021-04-06
QUF14988.1,Severe acute respiratory syndrome coronavirus 2,2021-04-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Michigan,Homo sapiens,,2021-04-09
QUF20692.1,Severe acute respiratory syndrome coronavirus 2,2021-04-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Michigan,Homo sapiens,,2021-03-26
QUF26015.1,Severe acute respiratory syndrome coronavirus 2,2021-04-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Michigan,Homo sapiens,,2021-03-27
QUA72967.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Michigan,Homo sapiens,oronasopharynx,2021-04-06
QUA73147.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Michigan,Homo sapiens,oronasopharynx,2021-04-03
QUA79920.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Michigan,Homo sapiens,,2021-03-30
QVH01237.1,Severe acute respiratory syndrome coronavirus 2,2021-05-14T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Minnesota,Homo sapiens,,2021-04-22
QUG19355.1,Severe acute respiratory syndrome coronavirus 2,2021-04-26T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Minnesota,Homo sapiens,,2021-04-02
QUG19523.1,Severe acute respiratory syndrome coronavirus 2,2021-04-26T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Minnesota,Homo sapiens,,2021-04-02
QVG52230.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Missouri,Homo sapiens,,2021-04-20
QUQ29441.1,Severe acute respiratory syndrome coronavirus 2,2021-05-04T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Missouri,Homo sapiens,,2021-04-08
WCB22323.1,Severe acute respiratory syndrome coronavirus 2,2023-01-24T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Montana,Homo sapiens,,2021-05-04
QZX58103.1,Severe acute respiratory syndrome coronavirus 2,2021-09-03T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Montgomery, AL",Homo sapiens,,2021-08-06
UOX08391.1,Severe acute respiratory syndrome coronavirus 2,2022-04-14T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Moscow, Idaho",Homo sapiens,oronasopharynx,2021-05-07
ULU90273.1,Severe acute respiratory syndrome coronavirus 2,2022-02-27T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Moscow, Idaho",Homo sapiens,oronasopharynx,2021-05-14
QWY98177.1,Severe acute respiratory syndrome coronavirus 2,2021-06-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: NE,Homo sapiens,oronasopharynx,2021-05-27
QXG10800.1,Severe acute respiratory syndrome coronavirus 2,2021-07-02T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: NJ,Homo sapiens,,2021-06-07
QYV39802.1,Severe acute respiratory syndrome coronavirus 2,2021-08-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: NM,Homo sapiens,oronasopharynx,2021-06-23
QWP85386.1,Severe acute respiratory syndrome coronavirus 2,2021-06-11T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Nebraska,Homo sapiens,,2021-05-26
QWB58207.1,Severe acute respiratory syndrome coronavirus 2,2021-06-01T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Nebraska,Homo sapiens,oronasopharynx,2021-05-10
QUQ34392.1,Severe acute respiratory syndrome coronavirus 2,2021-05-04T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Nebraska,Homo sapiens,,2021-04-08
UAO14075.1,Severe acute respiratory syndrome coronavirus 2,2021-09-14T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Nevada,Homo sapiens,oronasopharynx,2021-07-07
QZP54584.1,Severe acute respiratory syndrome coronavirus 2,2021-08-31T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Nevada,Homo sapiens,oronasopharynx,2021-08-07
QYN84919.1,Severe acute respiratory syndrome coronavirus 2,2021-08-09T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Nevada,Homo sapiens,oronasopharynx,2021-06-28
QYI90833.1,Severe acute respiratory syndrome coronavirus 2,2021-08-04T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Nevada,Homo sapiens,oronasopharynx,2021-07-06
QXT49051.1,Severe acute respiratory syndrome coronavirus 2,2021-07-21T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Nevada,Homo sapiens,oronasopharynx,2021-06-30
QYX86649.1,Severe acute respiratory syndrome coronavirus 2,2021-08-15T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: New Hampshire,Homo sapiens,,2021-06-11
QYX86673.1,Severe acute respiratory syndrome coronavirus 2,2021-08-15T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: New Hampshire,Homo sapiens,,2021-06-11
QVH26884.1,Severe acute respiratory syndrome coronavirus 2,2021-05-14T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: New Jersey,Homo sapiens,,2021-04-25
QVG07090.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: New Jersey,Homo sapiens,,2021-04-29
QVE09421.1,Severe acute respiratory syndrome coronavirus 2,2021-05-12T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: New Jersey,Homo sapiens,oronasopharynx,2021-04-17
QXK88532.1,Severe acute respiratory syndrome coronavirus 2,2021-07-09T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: New Mexico,Homo sapiens,oronasopharynx,2021-06-15
QXK88556.1,Severe acute respiratory syndrome coronavirus 2,2021-07-09T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: New Mexico,Homo sapiens,oronasopharynx,2021-06-15
QWY68652.1,Severe acute respiratory syndrome coronavirus 2,2021-06-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: New Mexico,Homo sapiens,,2021-06-06
QVO17890.1,Severe acute respiratory syndrome coronavirus 2,2021-05-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: New York,Homo sapiens,oronasopharynx,2021-05-06
QVO18720.1,Severe acute respiratory syndrome coronavirus 2,2021-05-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: New York,Homo sapiens,oronasopharynx,2021-05-06
QVO18732.1,Severe acute respiratory syndrome coronavirus 2,2021-05-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: New York,Homo sapiens,oronasopharynx,2021-05-06
QVK69718.1,Severe acute respiratory syndrome coronavirus 2,2021-05-18T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: New York,Homo sapiens,oronasopharynx,2021-04-24
QVJ13929.1,Severe acute respiratory syndrome coronavirus 2,2021-05-17T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: New York,Homo sapiens,,2021-04-08
QVU85257.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: North Carolina,Homo sapiens,,2021-05-03
QVU88138.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: North Carolina,Homo sapiens,,2021-05-03
QUJ22728.1,Severe acute respiratory syndrome coronavirus 2,2021-04-28T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Ohio,Homo sapiens,oronasopharynx,2021-04-19
QUJ22740.1,Severe acute respiratory syndrome coronavirus 2,2021-04-28T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Ohio,Homo sapiens,oronasopharynx,2021-04-20
QUJ22982.1,Severe acute respiratory syndrome coronavirus 2,2021-04-28T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Ohio,Homo sapiens,oronasopharynx,2021-04-17
QUJ22994.1,Severe acute respiratory syndrome coronavirus 2,2021-04-28T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Ohio,Homo sapiens,oronasopharynx,2021-04-17
QVG18228.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Oregon,Homo sapiens,,2021-04-18
QVG18480.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Oregon,Homo sapiens,,2021-04-20
QVG20823.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Oregon,Homo sapiens,,2021-04-27
QVG21027.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Oregon,Homo sapiens,,2021-04-27
QVG21254.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Oregon,Homo sapiens,,2021-04-27
QUP36150.1,Severe acute respiratory syndrome coronavirus 2,2021-05-03T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Pennsylvania,Homo sapiens,oronasopharynx,2021-04-11
QUM13204.1,Severe acute respiratory syndrome coronavirus 2,2021-04-30T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Pennsylvania,Homo sapiens,oronasopharynx,2021-04-09
QUA73135.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Pennsylvania,Homo sapiens,oronasopharynx,2021-04-04
QUB31039.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Pennsylvania,Homo sapiens,,2021-03-18
QUD33089.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Pennsylvania,Homo sapiens,oronasopharynx,2021-03-31
QTY74365.1,Severe acute respiratory syndrome coronavirus 2,2021-04-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Pennsylvania,Homo sapiens,oronasopharynx,2021-04-02
QUF10519.1,Severe acute respiratory syndrome coronavirus 2,2021-04-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Rhode Island,Homo sapiens,,2021-04-02
QUF16914.1,Severe acute respiratory syndrome coronavirus 2,2021-04-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Rhode Island,Homo sapiens,,2021-03-31
QVU92347.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: South Carolina,Homo sapiens,,2021-05-01
QVO44565.1,Severe acute respiratory syndrome coronavirus 2,2021-05-21T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: South Carolina,Homo sapiens,,2021-05-11
QVP03251.1,Severe acute respiratory syndrome coronavirus 2,2021-05-21T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: South Carolina,Homo sapiens,,2021-03-20
QVM55260.1,Severe acute respiratory syndrome coronavirus 2,2021-05-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: South Carolina,Homo sapiens,,2021-04-30
QUM46686.1,Severe acute respiratory syndrome coronavirus 2,2021-04-30T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: South Carolina,Homo sapiens,oronasopharynx,2021-04-11
QVU68315.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Tennessee,Homo sapiens,oronasopharynx,2021-05-06
QVV00119.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Tennessee,Homo sapiens,oronasopharynx,2021-04-22
QVV04319.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Tennessee,Homo sapiens,oronasopharynx,2021-04-22
QVV09493.1,Severe acute respiratory syndrome coronavirus 2,2021-05-25T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Tennessee,Homo sapiens,oronasopharynx,2021-04-27
QUA72691.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Texas,Homo sapiens,oronasopharynx,2021-04-05
QUA72703.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Texas,Homo sapiens,oronasopharynx,2021-04-04
QUA72739.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Texas,Homo sapiens,oronasopharynx,2021-04-05
QUA72799.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Texas,Homo sapiens,oronasopharynx,2021-04-06
QUA72823.1,Severe acute respiratory syndrome coronavirus 2,2021-04-22T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Texas,Homo sapiens,oronasopharynx,2021-04-05
QXL07341.1,Severe acute respiratory syndrome coronavirus 2,2021-07-09T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Utah,Homo sapiens,,2021-06-25
QVG48783.1,Severe acute respiratory syndrome coronavirus 2,2021-05-13T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Vermont,Homo sapiens,,2021-04-22
QYC02422.1,Severe acute respiratory syndrome coronavirus 2,2021-07-28T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Virginia,Homo sapiens,,2021-07
QXU72453.1,Severe acute respiratory syndrome coronavirus 2,2021-07-23T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Virginia,Homo sapiens,,2021-07
QXT48844.1,Severe acute respiratory syndrome coronavirus 2,2021-07-21T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Virginia,Homo sapiens,,2021-07
QXT11064.1,Severe acute respiratory syndrome coronavirus 2,2021-07-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Virginia,Homo sapiens,oronasopharynx,2021-07-03
QXT11076.1,Severe acute respiratory syndrome coronavirus 2,2021-07-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Virginia,Homo sapiens,oronasopharynx,2021-07-03
QXD39406.1,Severe acute respiratory syndrome coronavirus 2,2021-06-28T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Washington,Spokane County",Homo sapiens,,2021-05-15
QXD39430.1,Severe acute respiratory syndrome coronavirus 2,2021-06-28T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Washington,Spokane County",Homo sapiens,,2021-05-15
QXD40213.1,Severe acute respiratory syndrome coronavirus 2,2021-06-28T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Washington,Spokane County",Homo sapiens,,2021-05-11
QWQ79785.1,Severe acute respiratory syndrome coronavirus 2,2021-06-14T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Washington,Spokane County",Homo sapiens,,2021-04-27
QWQ79809.1,Severe acute respiratory syndrome coronavirus 2,2021-06-14T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Washington,Spokane County",Homo sapiens,,2021-04-27
QXG95932.1,Severe acute respiratory syndrome coronavirus 2,2021-07-06T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: West Virginia,Homo sapiens,,2021-05-14
QXG97131.1,Severe acute respiratory syndrome coronavirus 2,2021-07-06T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: West Virginia,Homo sapiens,,2021-06-13
QVN44280.1,Severe acute respiratory syndrome coronavirus 2,2021-05-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Wisconsin,Homo sapiens,,2021-05-11
QVO16519.1,Severe acute respiratory syndrome coronavirus 2,2021-05-20T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Wisconsin,Homo sapiens,oronasopharynx,2021-05-05
QVJ32461.1,Severe acute respiratory syndrome coronavirus 2,2021-05-17T00:00:00Z,P.1,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Wisconsin,Homo sapiens,,2021-04-09
