Accession,Organism_Name,Release_Date,Pangolin,PangoVersions,Length,Nuc_Completeness,Protein,Geo_Location,Host,Isolation_Source,Collection_Date
UQJ40069.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-09-21
UQJ40081.1,Severe acute respiratory syndrome coronavirus 2,2022-05-11T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mexico,Homo sapiens,,2021-09-22
UNI81730.1,Severe acute respiratory syndrome coronavirus 2,2022-03-17T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mongolia,Homo sapiens,oronasopharynx,2021-08-06
UNI81742.1,Severe acute respiratory syndrome coronavirus 2,2022-03-17T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mongolia,Homo sapiens,oronasopharynx,2021-08-04
UNI81787.1,Severe acute respiratory syndrome coronavirus 2,2022-03-17T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mongolia,Homo sapiens,oronasopharynx,2021-03-08
UNI81799.1,Severe acute respiratory syndrome coronavirus 2,2022-03-17T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mongolia,Homo sapiens,oronasopharynx,2021-07-24
UNI81811.1,Severe acute respiratory syndrome coronavirus 2,2022-03-17T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mongolia,Homo sapiens,oronasopharynx,2021-08-04
UNA08370.1,Severe acute respiratory syndrome coronavirus 2,2022-03-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mongolia,Homo sapiens,,2021-07-20
UNA08579.1,Severe acute respiratory syndrome coronavirus 2,2022-03-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mongolia,Homo sapiens,,2021-07-24
UNA08734.1,Severe acute respiratory syndrome coronavirus 2,2022-03-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mongolia,Homo sapiens,,2021-07-25
UNA08823.1,Severe acute respiratory syndrome coronavirus 2,2022-03-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mongolia,Homo sapiens,,2021-07-28
UNA08890.1,Severe acute respiratory syndrome coronavirus 2,2022-03-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mongolia,Homo sapiens,,2021-09-07
UIK45284.1,Severe acute respiratory syndrome coronavirus 2,2022-01-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mongolia,Homo sapiens,,2021-04-24
UIK45318.1,Severe acute respiratory syndrome coronavirus 2,2022-01-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mongolia,Homo sapiens,,2021-04-24
UIK45330.1,Severe acute respiratory syndrome coronavirus 2,2022-01-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mongolia,Homo sapiens,,2021-04-24
UIK45342.1,Severe acute respiratory syndrome coronavirus 2,2022-01-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mongolia,Homo sapiens,,2021-04-24
UIK45354.1,Severe acute respiratory syndrome coronavirus 2,2022-01-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Mongolia,Homo sapiens,,2021-04-24
UYR39378.1,Severe acute respiratory syndrome coronavirus 2,2022-10-26T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-12-06
UGA85518.1,Severe acute respiratory syndrome coronavirus 2,2021-12-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-12-03
UGA85530.1,Severe acute respiratory syndrome coronavirus 2,2021-12-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-11-23
UGA85578.1,Severe acute respiratory syndrome coronavirus 2,2021-12-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-12-01
UGA85590.1,Severe acute respiratory syndrome coronavirus 2,2021-12-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-11-08
UGA85637.1,Severe acute respiratory syndrome coronavirus 2,2021-12-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-11-08
UGA85661.1,Severe acute respiratory syndrome coronavirus 2,2021-12-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-12-03
UGA85685.1,Severe acute respiratory syndrome coronavirus 2,2021-12-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-12-03
UDP54097.1,Severe acute respiratory syndrome coronavirus 2,2021-10-29T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-06-07
QWT11230.1,Severe acute respiratory syndrome coronavirus 2,2021-06-16T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Myanmar,Homo sapiens,oronasopharynx,2021-05-28
WAQ44027.1,Severe acute respiratory syndrome coronavirus 2,2022-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria,Homo sapiens,oronasopharynx,2021-08-13
WAQ45703.1,Severe acute respiratory syndrome coronavirus 2,2022-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria,Homo sapiens,oronasopharynx,2021-07-27
WAQ56691.1,Severe acute respiratory syndrome coronavirus 2,2022-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria,Homo sapiens,oronasopharynx,2021-09-06
WAQ56739.1,Severe acute respiratory syndrome coronavirus 2,2022-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria,Homo sapiens,oronasopharynx,2021-08-30
WAQ62858.1,Severe acute respiratory syndrome coronavirus 2,2022-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria,Homo sapiens,oronasopharynx,2021-07
WAQ63395.1,Severe acute respiratory syndrome coronavirus 2,2022-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria,Homo sapiens,oronasopharynx,2021-07
WAQ63849.1,Severe acute respiratory syndrome coronavirus 2,2022-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria,Homo sapiens,oronasopharynx,2021-07
WAQ64674.1,Severe acute respiratory syndrome coronavirus 2,2022-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria,Homo sapiens,oronasopharynx,2021-07
WAQ65995.1,Severe acute respiratory syndrome coronavirus 2,2022-12-15T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Nigeria,Homo sapiens,oronasopharynx,2021-07
UIA77250.1,Severe acute respiratory syndrome coronavirus 2,2022-01-05T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Pakistan: Karachi,Homo sapiens,oronasopharynx,2021-09-24
UGT18745.1,Severe acute respiratory syndrome coronavirus 2,2021-12-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Pakistan: Karachi,Homo sapiens,oronasopharynx,2021-09-05
UIT95583.1,Severe acute respiratory syndrome coronavirus 2,2022-01-13T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-09-02
UIT96071.1,Severe acute respiratory syndrome coronavirus 2,2022-01-13T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-09-06
UIU00155.1,Severe acute respiratory syndrome coronavirus 2,2022-01-13T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Puerto Rico,Homo sapiens,oronasopharynx,2021-07-23
UHM88791.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Russia,Homo sapiens,oronasopharynx,2021-06-12
UPI40380.1,Severe acute respiratory syndrome coronavirus 2,2022-04-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa,Homo sapiens,,2021-06-21
UMA71001.1,Severe acute respiratory syndrome coronavirus 2,2022-02-28T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa,Homo sapiens,,2021-08-13
ULL31818.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa,Homo sapiens,,2021-06-15
ULL32297.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa,Homo sapiens,,2021-06-17
ULL33375.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa,Homo sapiens,,2021-06-25
ULL39260.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa,Homo sapiens,,2021-06-08
ULL39534.1,Severe acute respiratory syndrome coronavirus 2,2022-02-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa,Homo sapiens,,2021-07-03
ULF13588.1,Severe acute respiratory syndrome coronavirus 2,2022-02-18T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa,Homo sapiens,,2021-10-16
ULD94299.1,Severe acute respiratory syndrome coronavirus 2,2022-02-17T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa,Homo sapiens,,2021-06-24
ULD50468.1,Severe acute respiratory syndrome coronavirus 2,2022-02-16T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa,Homo sapiens,,2021-05-13
ULD51178.1,Severe acute respiratory syndrome coronavirus 2,2022-02-16T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa,Homo sapiens,,2021-09-21
UTX57599.1,Severe acute respiratory syndrome coronavirus 2,2022-07-25T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Africa: Western Cape,Homo sapiens,,2021-06-24
UHK35469.1,Severe acute respiratory syndrome coronavirus 2,2021-12-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Korea,Homo sapiens,,2021
UHK35552.1,Severe acute respiratory syndrome coronavirus 2,2021-12-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Korea,Homo sapiens,,2021
UHK35564.1,Severe acute respiratory syndrome coronavirus 2,2021-12-22T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,South Korea,Homo sapiens,,2021
UTK63129.1,Severe acute respiratory syndrome coronavirus 2,2022-07-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Switzerland,Homo sapiens,oronasopharynx,2021-12-09
UTK63141.1,Severe acute respiratory syndrome coronavirus 2,2022-07-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Switzerland,Homo sapiens,oronasopharynx,2021-12-09
UTK63153.1,Severe acute respiratory syndrome coronavirus 2,2022-07-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Switzerland,Homo sapiens,oronasopharynx,2021-12-09
UNI08684.1,Severe acute respiratory syndrome coronavirus 2,2022-03-17T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Taiwan,Homo sapiens,"saliva, oronasopharynx",2021-07-12
USX93645.1,Severe acute respiratory syndrome coronavirus 2,2022-07-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Thailand: Bangkok,Homo sapiens,,2021-10-06
USX93741.1,Severe acute respiratory syndrome coronavirus 2,2022-07-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Thailand: Bangkok,Homo sapiens,,2021-09-20
USX93765.1,Severe acute respiratory syndrome coronavirus 2,2022-07-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Thailand: Bangkok,Homo sapiens,,2021-09-20
USX93849.1,Severe acute respiratory syndrome coronavirus 2,2022-07-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Thailand: Bangkok,Homo sapiens,,2021-11-03
USX94493.1,Severe acute respiratory syndrome coronavirus 2,2022-07-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Thailand: Bangkok,Homo sapiens,,2021-12-02
UOS65903.1,Severe acute respiratory syndrome coronavirus 2,2022-04-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Thailand: Bangkok,Homo sapiens,,2022-01-24
UMX37860.1,Severe acute respiratory syndrome coronavirus 2,2022-03-09T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Thailand: Kamphaeng Phet,Homo sapiens,,2021-09-18
USX91840.1,Severe acute respiratory syndrome coronavirus 2,2022-07-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Thailand: Tak,Homo sapiens,,2021-10-18
USX92114.1,Severe acute respiratory syndrome coronavirus 2,2022-07-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Thailand: Tak,Homo sapiens,,2021-09-11
USX92126.1,Severe acute respiratory syndrome coronavirus 2,2022-07-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Thailand: Tak,Homo sapiens,,2021-09-13
USX92174.1,Severe acute respiratory syndrome coronavirus 2,2022-07-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Thailand: Tak,Homo sapiens,,2021-09-15
USX92210.1,Severe acute respiratory syndrome coronavirus 2,2022-07-04T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,Thailand: Tak,Homo sapiens,,2021-09-16
UTE13750.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,oronasopharynx,2021-08-15
UTE13762.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,oronasopharynx,2021-07-16
UTE13906.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,oronasopharynx,2021-08-05
UTE14086.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,oronasopharynx,2021-08-26
UTE94223.1,Severe acute respiratory syndrome coronavirus 2,2022-12-31T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,oronasopharynx,2021-07-16
UWK72143.1,Severe acute respiratory syndrome coronavirus 2,2022-09-09T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-08-15
UWK72429.1,Severe acute respiratory syndrome coronavirus 2,2022-09-09T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-08-12
UIS51572.1,Severe acute respiratory syndrome coronavirus 2,2022-01-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-11-09
UIS51620.1,Severe acute respiratory syndrome coronavirus 2,2022-01-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-11-09
UIS51668.1,Severe acute respiratory syndrome coronavirus 2,2022-01-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-11-09
UIS51692.1,Severe acute respiratory syndrome coronavirus 2,2022-01-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-11-10
UIS51704.1,Severe acute respiratory syndrome coronavirus 2,2022-01-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-11-09
UIS68887.1,Severe acute respiratory syndrome coronavirus 2,2022-01-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-11-15
UIS68899.1,Severe acute respiratory syndrome coronavirus 2,2022-01-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-11-15
UIS69064.1,Severe acute respiratory syndrome coronavirus 2,2022-01-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-11-15
UIS69100.1,Severe acute respiratory syndrome coronavirus 2,2022-01-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-11-16
UIS69136.1,Severe acute respiratory syndrome coronavirus 2,2022-01-12T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA,Homo sapiens,,2021-11-15
UHA19659.1,Severe acute respiratory syndrome coronavirus 2,2021-12-17T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Alabama,Homo sapiens,,2021-11-17
UDW64547.1,Severe acute respiratory syndrome coronavirus 2,2021-11-02T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Alaska,Homo sapiens,,2021-10-12
UQH05693.1,Severe acute respiratory syndrome coronavirus 2,2022-05-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Arizona,Homo sapiens,,2021-12-10
UJZ11475.1,Severe acute respiratory syndrome coronavirus 2,2022-02-01T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Arkansas,Homo sapiens,,2021-07-23
UFP15827.1,Severe acute respiratory syndrome coronavirus 2,2021-11-30T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Birmingham, AL",Homo sapiens,,2021-09-11
UKB06949.1,Severe acute respiratory syndrome coronavirus 2,2022-02-02T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: California,Homo sapiens,,2022-01-04
UJL06636.1,Severe acute respiratory syndrome coronavirus 2,2022-01-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-12-28
QZG11699.1,Severe acute respiratory syndrome coronavirus 2,2021-08-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Colorado,Homo sapiens,oronasopharynx,2021-08-02
QZE92822.1,Severe acute respiratory syndrome coronavirus 2,2021-08-23T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Connecticut,Homo sapiens,oronasopharynx,2021-07-28
UAP80241.1,Severe acute respiratory syndrome coronavirus 2,2021-09-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Florida,Homo sapiens,oronasopharynx,2021-08-18
QZH12972.1,Severe acute respiratory syndrome coronavirus 2,2021-08-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Florida,Homo sapiens,oronasopharynx,2021-08-02
QZH13506.1,Severe acute respiratory syndrome coronavirus 2,2021-08-24T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Florida,Homo sapiens,oronasopharynx,2021-08-03
QYB38372.1,Severe acute respiratory syndrome coronavirus 2,2021-07-28T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Florida,Homo sapiens,oronasopharynx,2021-07-06
QZX32514.1,Severe acute respiratory syndrome coronavirus 2,2021-09-03T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Georgia,Homo sapiens,,2021-07-30
UNI70416.1,Severe acute respiratory syndrome coronavirus 2,2022-03-17T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Hawaii,Homo sapiens,oronasopharynx,2021-09-11
UGB69312.1,Severe acute respiratory syndrome coronavirus 2,2021-12-08T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Illinois,Homo sapiens,,2021-11-17
UGO08859.1,Severe acute respiratory syndrome coronavirus 2,2021-12-10T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Indiana,Homo sapiens,oronasopharynx,2021-11-26
UHY05895.1,Severe acute respiratory syndrome coronavirus 2,2022-01-03T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Kentucky,Homo sapiens,,2021-12-19
QZC99254.1,Severe acute respiratory syndrome coronavirus 2,2021-08-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Louisiana,Homo sapiens,oronasopharynx,2021-07-01
UFB52385.1,Severe acute respiratory syndrome coronavirus 2,2021-11-19T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Maryland,Homo sapiens,oronasopharynx,2021-11-01
UAX68853.1,Severe acute respiratory syndrome coronavirus 2,2021-09-18T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Massachusetts,Homo sapiens,,2021-09-09
UHI15310.1,Severe acute respiratory syndrome coronavirus 2,2021-12-20T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Michigan,Homo sapiens,,2021-11-03
QVH04057.1,Severe acute respiratory syndrome coronavirus 2,2021-05-14T00:00:00Z,B.1.617.2,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: Minnesota,Homo sapiens,,2021-04-23
