Accession,Organism_Name,Release_Date,Pangolin,PangoVersions,Length,Nuc_Completeness,Protein,Geo_Location,Host,Isolation_Source,Collection_Date
QTA94414.1,Severe acute respiratory syndrome coronavirus 2,2021-03-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Washington, Pierce County",Homo sapiens,,2021-02-21
QTA94426.1,Severe acute respiratory syndrome coronavirus 2,2021-03-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Washington, Pierce County",Homo sapiens,,2021-02-22
QTA94438.1,Severe acute respiratory syndrome coronavirus 2,2021-03-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Washington, Pierce County",Homo sapiens,,2021-02-21
QTA94450.1,Severe acute respiratory syndrome coronavirus 2,2021-03-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Washington, Pierce County",Homo sapiens,,2021-02-21
QTA94462.1,Severe acute respiratory syndrome coronavirus 2,2021-03-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Washington, Pierce County",Homo sapiens,,2021-02-22
QTA94474.1,Severe acute respiratory syndrome coronavirus 2,2021-03-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Washington, Pierce County",Homo sapiens,,2021-02-23
QTA94486.1,Severe acute respiratory syndrome coronavirus 2,2021-03-17T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Washington, Pierce County",Homo sapiens,,2021-02-23
QXE52252.1,Severe acute respiratory syndrome coronavirus 2,2021-06-29T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Washington,King County",Homo sapiens,,2021-05-07
QWZ16018.1,Severe acute respiratory syndrome coronavirus 2,2021-06-28T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,"USA: Washington,King County",Homo sapiens,,2021-05-01
QXG89495.1,Severe acute respiratory syndrome coronavirus 2,2021-07-06T00:00:00Z,B.1.351,4.2/1.18.1.1/v0.1.10/0.3.17,419,complete,nucleocapsid phosphoprotein,USA: West Virginia,Homo sapiens,,2021-03-29
